bc/batch,bc/l2_norm,bc/l2_loss,bc/epoch,batch_size,bc/loss,bc/prob_true_act,bc/ent_loss,bc/entropy,bc/samples_so_far,bc/neglogp
2206500,73.8798828125,0.0,720,32,2.895744800567627,0.204323872923851,-0.0026706152129918337,2.6706151962280273,70608032,2.8984153270721436
2207000,73.86599731445312,0.0,720,32,2.2904410362243652,0.26033496856689453,-0.002696148119866848,2.696147918701172,70624032,2.2931370735168457
2207500,74.03739166259766,0.0,720,32,3.5273985862731934,0.19120639562606812,-0.002696466166526079,2.6964659690856934,70640032,3.530095100402832
2208000,74.0198745727539,0.0,721,32,2.6880507469177246,0.21573305130004883,-0.002659990917891264,2.6599907875061035,70656032,2.6907107830047607
2208500,74.00212097167969,0.0,721,32,2.7544000148773193,0.19352246820926666,-0.0026349537074565887,2.634953498840332,70672032,2.75703501701355
2209000,74.06720733642578,0.0,721,32,3.2172293663024902,0.17336159944534302,-0.0026326007209718227,2.6326005458831787,70688032,3.2198619842529297
2209500,73.72579956054688,0.0,721,32,1.823601484298706,0.24646757543087006,-0.002708427608013153,2.7084274291992188,70704032,1.8263099193572998
2210000,73.76742553710938,0.0,721,32,3.5712437629699707,0.17762432992458344,-0.0027280293870717287,2.728029251098633,70720032,3.573971748352051
2210500,73.83251953125,0.0,721,32,2.406358242034912,0.23409080505371094,-0.0026877783238887787,2.6877782344818115,70736032,2.409045934677124
2211000,73.8062744140625,0.0,722,32,3.120728015899658,0.1964896023273468,-0.0027057507541030645,2.7057507038116455,70752032,3.123433828353882
2211500,73.78788757324219,0.0,722,32,2.74056077003479,0.22186340391635895,-0.0026485901325941086,2.648590087890625,70768032,2.7432093620300293
2212000,73.91413116455078,0.0,722,32,2.2371115684509277,0.2029174268245697,-0.002704158890992403,2.7041587829589844,70784032,2.2398157119750977
2212500,73.94840240478516,0.0,722,32,3.1848320960998535,0.21417151391506195,-0.002693615620955825,2.693615436553955,70800032,3.187525749206543
2213000,73.75865173339844,0.0,722,32,2.090343713760376,0.26398009061813354,-0.0026499307714402676,2.649930715560913,70816032,2.09299373626709
2213500,73.80776977539062,0.0,722,32,2.3836469650268555,0.22167706489562988,-0.0026657404378056526,2.6657402515411377,70832032,2.38631272315979
2214000,73.75072479248047,0.0,723,32,2.476774215698242,0.20309436321258545,-0.0026598034892231226,2.6598033905029297,70848032,2.479434013366699
2214500,73.7934799194336,0.0,723,32,2.464146852493286,0.24313510954380035,-0.0026734457351267338,2.673445701599121,70864032,2.466820240020752
2215000,73.74723052978516,0.0,723,32,2.7706332206726074,0.20203399658203125,-0.0026749935932457447,2.6749935150146484,70880032,2.773308277130127
2215500,73.76631164550781,0.0,723,32,2.3615190982818604,0.2478678822517395,-0.002687065163627267,2.6870651245117188,70896032,2.364206075668335
2216000,73.86957550048828,0.0,723,32,3.072584867477417,0.19397655129432678,-0.002687814412638545,2.687814235687256,70912032,3.075272798538208
2216500,73.9776840209961,0.0,723,32,2.6445910930633545,0.24840177595615387,-0.0026881310623139143,2.6881308555603027,70928032,2.6472792625427246
2217000,74.00886535644531,0.0,724,32,2.893094778060913,0.18774858117103577,-0.0026652656961232424,2.6652655601501465,70944032,2.8957600593566895
2217500,73.82402801513672,0.0,724,32,2.1303765773773193,0.22874203324317932,-0.002702025230973959,2.7020251750946045,70960032,2.1330785751342773
2218000,73.8869857788086,0.0,724,32,3.268454074859619,0.2087979018688202,-0.0027326890267431736,2.7326889038085938,70976032,3.2711868286132812
2218500,73.70594024658203,0.0,724,32,2.187408685684204,0.1910668909549713,-0.002735001500695944,2.7350013256073,70992032,2.190143585205078
2219000,73.94667053222656,0.0,724,32,1.9153302907943726,0.2902839183807373,-0.00267759058624506,2.6775903701782227,71008032,1.9180078506469727
2219500,73.87598419189453,0.0,724,32,2.510833501815796,0.2128267139196396,-0.00264954986050725,2.649549722671509,71024032,2.5134830474853516
2220000,74.08551788330078,0.0,725,32,2.7814435958862305,0.22809241712093353,-0.0026307329535484314,2.630732774734497,71040032,2.784074306488037
2220500,73.92828369140625,0.0,725,32,1.920586347579956,0.24616682529449463,-0.0026838865596801043,2.6838865280151367,71056032,1.9232702255249023
2221000,73.80120849609375,0.0,725,32,2.636554718017578,0.20786717534065247,-0.002719777636229992,2.7197775840759277,71072032,2.6392745971679688
2221500,73.82183837890625,0.0,725,32,2.8990695476531982,0.20360617339611053,-0.002686628606170416,2.686628580093384,71088032,2.9017562866210938
2222000,73.81871795654297,0.0,725,32,3.0721609592437744,0.21161097288131714,-0.00265674851834774,2.6567482948303223,71104032,3.074817657470703
2222500,73.86582946777344,0.0,725,32,2.8562207221984863,0.17555955052375793,-0.0026965171564370394,2.696516990661621,71120032,2.858917236328125
2223000,73.91157531738281,0.0,725,32,3.4978036880493164,0.16617387533187866,-0.002684979233890772,2.684979200363159,71136032,3.500488758087158
2223500,73.96757507324219,0.0,726,32,4.0592474937438965,0.16363078355789185,-0.00267842598259449,2.6784257888793945,71152032,4.061925888061523
2224000,73.94967651367188,0.0,726,32,2.4439218044281006,0.21357128024101257,-0.002654355252161622,2.654355049133301,71168032,2.4465761184692383
2224500,73.99253845214844,0.0,726,32,2.8661608695983887,0.20864418148994446,-0.0026633490342646837,2.663348913192749,71184032,2.8688242435455322
2225000,73.84967803955078,0.0,726,32,3.047394275665283,0.21397006511688232,-0.0027210484258830547,2.721048355102539,71200032,3.0501153469085693
2225500,73.8956069946289,0.0,726,32,2.6175076961517334,0.20476077497005463,-0.002677672542631626,2.6776723861694336,71216032,2.620185375213623
2226000,73.9334945678711,0.0,726,32,2.507225513458252,0.21528339385986328,-0.0026816537138074636,2.6816534996032715,71232032,2.5099072456359863
2226500,73.91761016845703,0.0,727,32,2.509843111038208,0.24613909423351288,-0.002701458055526018,2.701457977294922,71248032,2.512544631958008
2227000,74.08333587646484,0.0,727,32,2.9246959686279297,0.22628548741340637,-0.0026297045405954123,2.629704475402832,71264032,2.92732572555542
2227500,73.78102111816406,0.0,727,32,2.384506940841675,0.2317182570695877,-0.0026799552142620087,2.679955005645752,71280032,2.3871870040893555
2228000,73.83538818359375,0.0,727,32,2.067469835281372,0.2517562508583069,-0.002721882425248623,2.7218823432922363,71296032,2.0701916217803955
2228500,73.9300537109375,0.0,727,32,2.8561534881591797,0.20946359634399414,-0.002690875204280019,2.6908750534057617,71312032,2.85884428024292
2229000,73.88951873779297,0.0,727,32,3.276876449584961,0.18529364466667175,-0.0026761239860206842,2.676123857498169,71328032,3.279552459716797
2229500,74.07936096191406,0.0,728,32,3.202603340148926,0.21565501391887665,-0.0026676661800593138,2.667665958404541,71344032,3.205271005630493
2230000,73.90580749511719,0.0,728,32,2.1739726066589355,0.2536435127258301,-0.002680649748072028,2.680649518966675,71360032,2.1766531467437744
2230500,73.87284088134766,0.0,728,32,2.206723928451538,0.2462068498134613,-0.002726861508563161,2.7268614768981934,71376032,2.2094507217407227
2231000,73.94756317138672,0.0,728,32,3.083350419998169,0.1684418022632599,-0.002707002917304635,2.707002878189087,71392032,3.086057424545288
2231500,74.0018081665039,0.0,728,32,3.398592710494995,0.15135788917541504,-0.0026915003545582294,2.691500186920166,71408032,3.4012842178344727
2232000,73.93610382080078,0.0,728,32,2.130607843399048,0.2571224868297577,-0.0026545703876763582,2.6545703411102295,71424032,2.1332623958587646
2232500,73.97367095947266,0.0,729,32,2.48911452293396,0.24057327210903168,-0.0026300931349396706,2.6300930976867676,71440032,2.4917445182800293
2233000,74.03392028808594,0.0,729,32,2.4293253421783447,0.2590436339378357,-0.0027021411806344986,2.702141046524048,71456032,2.432027578353882
2233500,73.90617370605469,0.0,729,32,2.6278793811798096,0.18328921496868134,-0.0026905699633061886,2.6905698776245117,71472032,2.6305699348449707
2234000,74.01300048828125,0.0,729,32,2.676725149154663,0.19337822496891022,-0.002683356637135148,2.683356523513794,71488032,2.679408550262451
2234500,73.99359893798828,0.0,729,32,2.3589131832122803,0.2511032819747925,-0.002678352640941739,2.6783525943756104,71504032,2.3615915775299072
2235000,73.74844360351562,0.0,729,32,2.5238068103790283,0.23108810186386108,-0.002711934270337224,2.7119340896606445,71520032,2.5265188217163086
2235500,73.94986724853516,0.0,730,32,2.5943734645843506,0.21290844678878784,-0.002676681848242879,2.6766817569732666,71536032,2.597050189971924
2236000,73.95069885253906,0.0,730,32,2.9914214611053467,0.19922135770320892,-0.00266600726172328,2.6660070419311523,71552032,2.9940874576568604
2236500,73.8603744506836,0.0,730,32,2.383244037628174,0.20838230848312378,-0.002709419932216406,2.7094197273254395,71568032,2.385953426361084
2237000,74.10603332519531,0.0,730,32,2.7709310054779053,0.19627296924591064,-0.002689478686079383,2.689478635787964,71584032,2.773620367050171
2237500,74.03518676757812,0.0,730,32,2.980854034423828,0.19388525187969208,-0.0027118842117488384,2.711884021759033,71600032,2.9835658073425293
2238000,73.90855407714844,0.0,730,32,2.0775952339172363,0.21924564242362976,-0.002678168937563896,2.678168773651123,71616032,2.080273389816284
2238500,74.01770782470703,0.0,731,32,2.607330322265625,0.2076958864927292,-0.0026502625551074743,2.6502623558044434,71632032,2.609980583190918
2239000,74.00421142578125,0.0,731,32,1.8472975492477417,0.24389660358428955,-0.0026792632415890694,2.679263114929199,71648032,1.8499767780303955
2239500,73.84468078613281,0.0,731,32,2.5116987228393555,0.2170368880033493,-0.002714625559747219,2.714625358581543,71664032,2.514413356781006
2240000,73.83871459960938,0.0,731,32,2.6322124004364014,0.20593199133872986,-0.0027056983672082424,2.705698251724243,71680032,2.634918212890625
2240500,74.01233673095703,0.0,731,32,2.7284977436065674,0.2066810131072998,-0.002667061984539032,2.6670618057250977,71696032,2.7311646938323975
2241000,74.02204132080078,0.0,731,32,2.2407066822052,0.2116999626159668,-0.002670306246727705,2.6703062057495117,71712032,2.2433769702911377
2241500,74.0068130493164,0.0,732,32,2.5444562435150146,0.20003266632556915,-0.002684875624254346,2.68487548828125,71728032,2.5471410751342773
2242000,74.01983642578125,0.0,732,32,3.7330212593078613,0.1521230936050415,-0.002685994142666459,2.6859939098358154,71744032,3.7357072830200195
2242500,73.96881103515625,0.0,732,32,2.0233147144317627,0.2785598635673523,-0.0026625110767781734,2.662510871887207,71760032,2.02597713470459
2243000,73.8482437133789,0.0,732,32,2.5477445125579834,0.23852640390396118,-0.0026570484042167664,2.657048225402832,71776032,2.550401449203491
2243500,73.9485855102539,0.0,732,32,3.4021506309509277,0.2106294333934784,-0.0026727793738245964,2.6727793216705322,71792032,3.4048233032226562
2244000,73.88922119140625,0.0,732,32,3.4463019371032715,0.15079770982265472,-0.002726112026721239,2.726111888885498,71808032,3.4490280151367188
2244500,73.75775909423828,0.0,733,32,2.9840710163116455,0.20363935828208923,-0.0026799689512699842,2.67996883392334,71824032,2.986751079559326
2245000,74.01541137695312,0.0,733,32,3.442984104156494,0.18061259388923645,-0.0026728357188403606,2.6728355884552,71840032,3.4456570148468018
2245500,74.03048706054688,0.0,733,32,2.146374225616455,0.2583099901676178,-0.002666298532858491,2.6662983894348145,71856032,2.149040460586548
2246000,74.00028991699219,0.0,733,32,2.96431303024292,0.22818493843078613,-0.0026992191560566425,2.699218988418579,71872032,2.9670121669769287
2246500,73.98487854003906,0.0,733,32,2.578258752822876,0.23555704951286316,-0.0026471724268049,2.647172212600708,71888032,2.5809059143066406
2247000,73.93919372558594,0.0,733,32,2.6220805644989014,0.22295215725898743,-0.00265957647934556,2.659576416015625,71904032,2.6247401237487793
2247500,73.90641784667969,0.0,733,32,3.588887929916382,0.1719573736190796,-0.0026686578057706356,2.6686577796936035,71920032,3.5915565490722656
2248000,73.90546417236328,0.0,734,32,2.9251937866210938,0.20434774458408356,-0.0026512949261814356,2.651294708251953,71936032,2.927845001220703
2248500,73.80243682861328,0.0,734,32,2.612828254699707,0.2275473177433014,-0.002701659919694066,2.701659679412842,71952032,2.615530014038086
2249000,73.81410217285156,0.0,734,32,2.8063619136810303,0.2179325520992279,-0.0026925273705273867,2.6925272941589355,71968032,2.809054374694824
2249500,73.66059112548828,0.0,734,32,2.5962915420532227,0.22634723782539368,-0.002652855822816491,2.652855634689331,71984032,2.5989444255828857
2250000,73.74569702148438,0.0,734,32,2.052464246749878,0.21309879422187805,-0.0026915427297353745,2.691542625427246,72000032,2.0551557540893555
2250500,73.68928527832031,0.0,734,32,2.581609010696411,0.22660857439041138,-0.0026518809609115124,2.6518807411193848,72016032,2.584260940551758
2251000,73.85449981689453,0.0,735,32,2.6873326301574707,0.1842365860939026,-0.002697743708267808,2.6977436542510986,72032032,2.690030336380005
2251500,73.98590087890625,0.0,735,32,2.7592945098876953,0.2107028365135193,-0.002681277459487319,2.681277275085449,72048032,2.7619757652282715
2252000,73.89952850341797,0.0,735,32,2.996112108230591,0.214909166097641,-0.0027000175323337317,2.7000174522399902,72064032,2.998812198638916
2252500,73.86018371582031,0.0,735,32,2.1136343479156494,0.24002909660339355,-0.0026685993652790785,2.6685991287231445,72080032,2.116302967071533
2253000,73.67387390136719,0.0,735,32,1.8311152458190918,0.2649845480918884,-0.0026826083194464445,2.682608127593994,72096032,1.833797812461853
2253500,73.84776306152344,0.0,735,32,2.6730079650878906,0.2178308665752411,-0.002676559379324317,2.6765592098236084,72112032,2.6756844520568848
2254000,74.01509857177734,0.0,736,32,2.5475363731384277,0.19823965430259705,-0.0026968857273459435,2.696885585784912,72128032,2.5502333641052246
2254500,73.76128387451172,0.0,736,32,2.2996156215667725,0.23691046237945557,-0.002700482029467821,2.70048189163208,72144032,2.302316188812256
2255000,74.00402069091797,0.0,736,32,2.462357997894287,0.21043047308921814,-0.002637864788994193,2.637864589691162,72160032,2.464995861053467
2255500,73.8587875366211,0.0,736,32,2.5166544914245605,0.2102988064289093,-0.0027407642919570208,2.7407641410827637,72176032,2.519395351409912
2256000,73.99513244628906,0.0,736,32,2.13826847076416,0.22804339230060577,-0.0026941578835248947,2.694157838821411,72192032,2.140962600708008
2256500,73.98660278320312,0.0,736,32,2.836549997329712,0.2681404948234558,-0.0026787177193909883,2.678717613220215,72208032,2.839228630065918
2257000,73.90865325927734,0.0,737,32,1.6758511066436768,0.28342410922050476,-0.0026589571498334408,2.658957004547119,72224032,1.678510069847107
2257500,74.02496337890625,0.0,737,32,2.3969008922576904,0.24427245557308197,-0.0026727609802037477,2.6727609634399414,72240032,2.399573564529419
2258000,73.75074768066406,0.0,737,32,3.094043493270874,0.16031070053577423,-0.0027048946358263493,2.704894542694092,72256032,3.0967483520507812
2258500,73.70359802246094,0.0,737,32,2.6584644317626953,0.17092743515968323,-0.0026867741253226995,2.6867740154266357,72272032,2.661151170730591
2259000,74.0463638305664,0.0,737,32,2.3404150009155273,0.20523002743721008,-0.0026779519394040108,2.6779518127441406,72288032,2.343092918395996
2259500,73.92730712890625,0.0,737,32,3.192424774169922,0.2254178375005722,-0.0026811163406819105,2.6811161041259766,72304032,3.195105791091919
2260000,73.89250946044922,0.0,738,32,2.827991485595703,0.1874181032180786,-0.002693227492272854,2.6932272911071777,72320032,2.8306846618652344
2260500,73.78907775878906,0.0,738,32,2.9905145168304443,0.18491216003894806,-0.002713277703151107,2.713277578353882,72336032,2.99322772026062
2261000,73.80988311767578,0.0,738,32,2.84775972366333,0.20067179203033447,-0.0027035828679800034,2.703582763671875,72352032,2.850463390350342
2261500,73.7990493774414,0.0,738,32,2.9293131828308105,0.20424732565879822,-0.0026503826957195997,2.6503825187683105,72368032,2.9319636821746826
2262000,73.96507263183594,0.0,738,32,2.5212295055389404,0.23316419124603271,-0.0026707847137004137,2.6707844734191895,72384032,2.523900270462036
2262500,73.87690734863281,0.0,738,32,2.7304880619049072,0.2139723300933838,-0.0026462781243026257,2.646277904510498,72400032,2.7331342697143555
2263000,74.04607391357422,0.0,739,32,1.773996114730835,0.27485981583595276,-0.002669339068233967,2.6693389415740967,72416032,1.776665449142456
2263500,73.94340515136719,0.0,739,32,2.7297921180725098,0.21222618222236633,-0.002666585613042116,2.6665854454040527,72432032,2.7324585914611816
2264000,74.00434875488281,0.0,739,32,2.30350661277771,0.21113935112953186,-0.0026881792582571507,2.6881790161132812,72448032,2.30619478225708
2264500,73.9293441772461,0.0,739,32,2.635052442550659,0.22541317343711853,-0.0026768383104354143,2.6768381595611572,72464032,2.6377291679382324
2265000,73.96395111083984,0.0,739,32,2.692702531814575,0.2040804773569107,-0.002655754564329982,2.655754327774048,72480032,2.6953582763671875
2265500,73.71723175048828,0.0,739,32,2.5348401069641113,0.20891693234443665,-0.002703188918530941,2.703188896179199,72496032,2.537543296813965
2266000,73.92436981201172,0.0,740,32,1.7654974460601807,0.23730775713920593,-0.002678865334019065,2.6788651943206787,72512032,1.7681763172149658
2266500,73.83023071289062,0.0,740,32,2.967906951904297,0.17406043410301208,-0.0026773102581501007,2.6773102283477783,72528032,2.9705841541290283
2267000,73.79408264160156,0.0,740,32,2.7648706436157227,0.21397894620895386,-0.002738608978688717,2.7386088371276855,72544032,2.7676093578338623
2267500,73.74957275390625,0.0,740,32,2.3511037826538086,0.24749955534934998,-0.0026727686636149883,2.6727685928344727,72560032,2.353776454925537
2268000,73.79918670654297,0.0,740,32,2.0867369174957275,0.22784389555454254,-0.002678084885701537,2.6780848503112793,72576032,2.0894150733947754
2268500,74.13945770263672,0.0,740,32,3.4708118438720703,0.20062027871608734,-0.002600742969661951,2.600742816925049,72592032,3.47341251373291
2269000,73.71797180175781,0.0,741,32,3.617239236831665,0.17601022124290466,-0.0026920984964817762,2.692098379135132,72608032,3.619931221008301
2269500,73.85645294189453,0.0,741,32,2.1064631938934326,0.23939037322998047,-0.0026939099188894033,2.6939098834991455,72624032,2.109157085418701
2270000,73.99895477294922,0.0,741,32,3.136842966079712,0.1876867413520813,-0.0026810127310454845,2.6810126304626465,72640032,3.139523983001709
2270500,74.0057144165039,0.0,741,32,3.0495781898498535,0.17957963049411774,-0.0026741160545498133,2.6741158962249756,72656032,3.0522522926330566
2271000,73.8570327758789,0.0,741,32,2.484311103820801,0.23026378452777863,-0.0027388506568968296,2.7388505935668945,72672032,2.4870500564575195
2271500,73.97004699707031,0.0,741,32,2.745452404022217,0.15838102996349335,-0.002677434589713812,2.6774344444274902,72688032,2.7481298446655273
2272000,74.00466918945312,0.0,741,32,1.9919757843017578,0.23130656778812408,-0.002643316052854061,2.6433160305023193,72704032,1.9946191310882568
2272500,74.09457397460938,0.0,742,32,2.5815303325653076,0.22869446873664856,-0.0026495764032006264,2.649576187133789,72720032,2.5841798782348633
2273000,73.94102478027344,0.0,742,32,2.0282657146453857,0.23297026753425598,-0.0026742364279925823,2.674236297607422,72736032,2.030940055847168
2273500,74.25550842285156,0.0,742,32,2.0321969985961914,0.2658122181892395,-0.0026101446710526943,2.61014461517334,72752032,2.0348072052001953
2274000,74.03816986083984,0.0,742,32,2.8289906978607178,0.2130025327205658,-0.0026757747400552034,2.675774574279785,72768032,2.8316664695739746
2274500,74.17430114746094,0.0,742,32,3.023037910461426,0.20218497514724731,-0.002706033643335104,2.70603346824646,72784032,3.0257439613342285
2275000,74.084716796875,0.0,742,32,3.194347620010376,0.21029923856258392,-0.0027085570618510246,2.708556890487671,72800032,3.197056293487549
2275500,74.18846893310547,0.0,743,32,3.0769612789154053,0.20112332701683044,-0.0026911275926977396,2.6911275386810303,72816032,3.0796523094177246
2276000,74.15878295898438,0.0,743,32,3.1126811504364014,0.17460714280605316,-0.0026707209181040525,2.6707208156585693,72832032,3.115351915359497
2276500,73.9977035522461,0.0,743,32,2.714789390563965,0.21282590925693512,-0.002676015254110098,2.6760151386260986,72848032,2.717465400695801
2277000,74.21256256103516,0.0,743,32,2.5765790939331055,0.23995482921600342,-0.0026726829819381237,2.672682762145996,72864032,2.579251766204834
2277500,74.05509185791016,0.0,743,32,2.734187126159668,0.23241183161735535,-0.002665341831743717,2.66534161567688,72880032,2.7368524074554443
2278000,74.15341186523438,0.0,743,32,2.8298888206481934,0.24277614057064056,-0.002648422261700034,2.6484222412109375,72896032,2.8325371742248535
2278500,74.11795043945312,0.0,744,32,2.653913974761963,0.23241718113422394,-0.002680158009752631,2.6801578998565674,72912032,2.6565940380096436
2279000,74.13185119628906,0.0,744,32,2.9333457946777344,0.2199961245059967,-0.002718693111091852,2.7186930179595947,72928032,2.9360644817352295
2279500,74.10594177246094,0.0,744,32,2.606682300567627,0.2193067967891693,-0.0026644819881767035,2.6644818782806396,72944032,2.609346866607666
2280000,74.20027923583984,0.0,744,32,3.3607871532440186,0.184762105345726,-0.0026260465383529663,2.6260464191436768,72960032,3.363413095474243
2280500,74.02159881591797,0.0,744,32,2.5495667457580566,0.20174188911914825,-0.0026816134341061115,2.6816132068634033,72976032,2.552248477935791
2281000,73.75977325439453,0.0,744,32,2.7252256870269775,0.21015608310699463,-0.002702523721382022,2.702523708343506,72992032,2.7279281616210938
2281500,74.11604309082031,0.0,745,32,2.71982741355896,0.20951732993125916,-0.002682040212675929,2.682039976119995,73008032,2.7225093841552734
2282000,74.0452651977539,0.0,745,32,3.3081321716308594,0.16378119587898254,-0.002668563975021243,2.6685638427734375,73024032,3.310800790786743
2282500,73.9780044555664,0.0,745,32,2.607236862182617,0.2245112508535385,-0.0026735274586826563,2.673527240753174,73040032,2.609910488128662
2283000,74.11100769042969,0.0,745,32,2.619377374649048,0.2179911881685257,-0.0026688806246966124,2.6688804626464844,73056032,2.6220462322235107
2283500,74.2309341430664,0.0,745,32,3.6206400394439697,0.19303828477859497,-0.0026466057170182467,2.6466054916381836,73072032,3.623286724090576
2284000,74.00856018066406,0.0,745,32,2.1497464179992676,0.23486757278442383,-0.0026787209790199995,2.6787209510803223,73088032,2.1524250507354736
2284500,73.83882904052734,0.0,746,32,2.53230881690979,0.22628718614578247,-0.002744980389252305,2.7449803352355957,73104032,2.5350537300109863
2285000,73.98333740234375,0.0,746,32,2.3084495067596436,0.24992206692695618,-0.0026651101652532816,2.6651101112365723,73120032,2.311114549636841
2285500,74.15677642822266,0.0,746,32,2.4654200077056885,0.2512638568878174,-0.0026408617850393057,2.640861749649048,73136032,2.4680609703063965
2286000,74.10603332519531,0.0,746,32,3.5656447410583496,0.18578338623046875,-0.0026498206425458193,2.649820566177368,73152032,3.5682945251464844
2286500,74.054931640625,0.0,746,32,2.827263832092285,0.21687456965446472,-0.0027050874195992947,2.705087184906006,73168032,2.8299689292907715
2287000,74.30899047851562,0.0,746,32,2.8340728282928467,0.21142622828483582,-0.0026715442072600126,2.671544075012207,73184032,2.8367443084716797
2287500,74.28437042236328,0.0,747,32,2.4722442626953125,0.2450045645236969,-0.0026585061568766832,2.658505916595459,73200032,2.474902868270874
2288000,74.1057357788086,0.0,747,32,2.7316737174987793,0.22584769129753113,-0.0027343565598130226,2.73435640335083,73216032,2.734408140182495
2288500,74.32154083251953,0.0,747,32,3.5387632846832275,0.1962670087814331,-0.0026344002690166235,2.6344001293182373,73232032,3.5413975715637207
2289000,74.14253997802734,0.0,747,32,2.5568583011627197,0.21209149062633514,-0.0026829782873392105,2.6829781532287598,73248032,2.5595412254333496
2289500,74.1843032836914,0.0,747,32,2.423611879348755,0.221420019865036,-0.0026713949628174305,2.6713948249816895,73264032,2.426283359527588
2290000,74.00511932373047,0.0,747,32,2.780449151992798,0.2356361448764801,-0.0026763302739709616,2.676330089569092,73280032,2.783125400543213
2290500,74.1216049194336,0.0,748,32,1.7688411474227905,0.28191909193992615,-0.0026900118682533503,2.690011739730835,73296032,1.771531105041504
2291000,74.10334777832031,0.0,748,32,1.8145228624343872,0.27469635009765625,-0.002661840058863163,2.6618399620056152,73312032,1.8171846866607666
2291500,74.1720962524414,0.0,748,32,2.2738211154937744,0.23043328523635864,-0.0026798583567142487,2.6798582077026367,73328032,2.276500940322876
2292000,74.12277221679688,0.0,748,32,1.7837377786636353,0.2590276300907135,-0.0026834572199732065,2.683457136154175,73344032,1.7864211797714233
2292500,74.0219497680664,0.0,748,32,2.337606191635132,0.2271609753370285,-0.0027096227277070284,2.709622621536255,73360032,2.340315818786621
2293000,73.99012756347656,0.0,748,32,2.8772268295288086,0.21885797381401062,-0.002668963512405753,2.6689634323120117,73376032,2.8798956871032715
2293500,74.15026092529297,0.0,749,32,2.7778360843658447,0.20026130974292755,-0.0026338875759392977,2.633887529373169,73392032,2.7804698944091797
2294000,74.00981903076172,0.0,749,32,3.120850086212158,0.20685942471027374,-0.002690195105969906,2.690195083618164,73408032,3.123540163040161
2294500,74.19607543945312,0.0,749,32,3.537198305130005,0.19147267937660217,-0.0026895934715867043,2.6895933151245117,73424032,3.5398879051208496
2295000,74.15113067626953,0.0,749,32,2.761054515838623,0.20674102008342743,-0.002688118489459157,2.6881184577941895,73440032,2.763742685317993
2295500,74.29395294189453,0.0,749,32,3.060178756713867,0.22312436997890472,-0.002674143761396408,2.6741435527801514,73456032,3.0628528594970703
2296000,74.33841705322266,0.0,749,32,2.7673044204711914,0.21837282180786133,-0.0026567350141704082,2.6567349433898926,73472032,2.76996111869812
2296500,73.90562438964844,0.0,750,32,3.9585790634155273,0.16122637689113617,-0.0026735798455774784,2.673579692840576,73488032,3.9612526893615723
2297000,74.29458618164062,0.0,750,32,2.317265748977661,0.23847267031669617,-0.0026835263706743717,2.6835262775421143,73504032,2.3199493885040283
2297500,74.15959167480469,0.0,750,32,3.261298894882202,0.17484503984451294,-0.00266139954328537,2.6613993644714355,73520032,3.263960361480713
2298000,74.2159423828125,0.0,750,32,3.193856716156006,0.2158016860485077,-0.0026492963079363108,2.649296283721924,73536032,3.1965060234069824
2298500,74.2503662109375,0.0,750,32,2.5573930740356445,0.23093104362487793,-0.0026570907793939114,2.657090663909912,73552032,2.5600502490997314
2299000,74.20452880859375,0.0,750,32,3.393822431564331,0.16832339763641357,-0.0026452085003256798,2.6452083587646484,73568032,3.396467685699463
2299500,74.00704956054688,0.0,750,32,2.913069725036621,0.2170722484588623,-0.0026974105276167393,2.6974103450775146,73584032,2.915767192840576
2300000,74.15763092041016,0.0,751,32,2.8325629234313965,0.23153172433376312,-0.002688912907615304,2.688912868499756,73600032,2.835251808166504
2300500,74.1106185913086,0.0,751,32,2.9183785915374756,0.194173663854599,-0.0026768152602016926,2.6768150329589844,73616032,2.921055316925049
2301000,74.03092193603516,0.0,751,32,2.0572447776794434,0.22404402494430542,-0.0026912593748420477,2.6912591457366943,73632032,2.059936046600342
2301500,73.98138427734375,0.0,751,32,2.7582080364227295,0.19597609341144562,-0.0027286862023174763,2.7286860942840576,73648032,2.760936737060547
2302000,73.80571746826172,0.0,751,32,2.5379793643951416,0.22114205360412598,-0.0026977837551385164,2.6977837085723877,73664032,2.540677070617676
2302500,74.23809814453125,0.0,751,32,2.578941583633423,0.20851050317287445,-0.002633357886224985,2.6333577632904053,73680032,2.5815749168395996
2303000,73.93525695800781,0.0,752,32,3.5927846431732178,0.18154112994670868,-0.002708186861127615,2.708186626434326,73696032,3.5954928398132324
2303500,74.20010375976562,0.0,752,32,2.509415864944458,0.21613867580890656,-0.002635315991938114,2.6353158950805664,73712032,2.5120511054992676
2304000,74.17805480957031,0.0,752,32,2.016716241836548,0.2523249387741089,-0.0026347432285547256,2.6347432136535645,73728032,2.019351005554199
2304500,74.14863586425781,0.0,752,32,3.1968467235565186,0.19599366188049316,-0.0026648477651178837,2.6648476123809814,73744032,3.1995115280151367
2305000,74.07503509521484,0.0,752,32,2.215135097503662,0.20179833471775055,-0.0027060690335929394,2.706068992614746,73760032,2.217841148376465
2305500,74.08206176757812,0.0,752,32,2.0145387649536133,0.2611290514469147,-0.0026521561667323112,2.652156114578247,73776032,2.017190933227539
2306000,73.97328186035156,0.0,753,32,3.189363479614258,0.19136714935302734,-0.002709575230255723,2.7095751762390137,73792032,3.192073106765747
2306500,73.93744659423828,0.0,753,32,2.4077537059783936,0.2121322602033615,-0.0026665315963327885,2.666531562805176,73808032,2.4104201793670654
